City_ID,City,Lat,Lon,Temp,Humidity,Cloudiness,Wind Speed,Country,Date
207,Orchard Homes,46.8633,-114.0484,9.15,89,100,2.06,US,2023-09-30 21:01:49
208,Arteche,12.2645,125.4048,27.2,82,100,4.55,PH,2023-09-30 21:04:36
209,Bugarama,-2.8706,30.5281,19.32,60,1,0.96,TZ,2023-09-30 21:04:36
210,Geraldton,-28.7667,114.6,12.23,94,40,3.6,AU,2023-09-30 21:04:36
211,Alice Springs,-23.7,133.8833,22.75,21,0,5.14,AU,2023-09-30 21:01:01
212,Bairnsdale,-37.8333,147.6167,24.47,29,100,1.79,AU,2023-09-30 21:04:36
213,Es Castell,39.8795,4.2854,22.38,83,0,2.06,ES,2023-09-30 21:04:36
214,Basco,20.4487,121.9702,28.77,81,100,6.97,PH,2023-09-30 21:04:36
215,Crane,31.3974,-102.3501,31.69,29,50,9.41,US,2023-09-30 21:04:36
216,Mendoza,-32.8908,-68.8272,21.74,17,0,3.6,AR,2023-09-30 21:04:36
217,Hawaiian Paradise Park,19.5933,-154.9731,26.89,84,75,4.12,US,2023-09-30 21:04:37
218,Harrismith,-28.2728,29.1295,13.97,20,5,2.33,ZA,2023-09-30 21:04:37
219,Xianyang,34.3378,108.7026,15.58,67,0,3.0,CN,2023-09-30 21:04:37
220,Nabire,-3.3667,135.4833,24.25,92,100,1.46,ID,2023-09-30 21:04:37
221,Cuatro Ciénegas de Carranza,26.9833,-102.0833,32.04,33,100,5.54,MX,2023-09-30 21:04:37
222,Bischofshofen,47.4167,13.2167,14.72,94,89,0.18,AT,2023-09-30 21:04:37
223,Tokmok,42.8417,75.3016,13.34,50,53,1.51,KG,2023-09-30 21:04:37
224,Aligoodarz,33.4006,49.6949,14.63,29,0,1.53,IR,2023-09-30 21:04:37
225,Flying Fish Cove,-10.4217,105.6791,23.82,94,100,3.6,CX,2023-09-30 21:04:38
226,Hammerfest,70.6634,23.6821,7.25,100,100,2.57,NO,2023-09-30 21:04:38
227,Shawano,44.7822,-88.609,20.05,94,100,2.06,US,2023-09-30 21:00:10
228,Tura,25.5198,90.2201,22.69,98,98,1.53,IN,2023-09-30 21:01:43
229,Lincoln City,44.9582,-124.0179,16.63,67,0,8.94,US,2023-09-30 21:02:07
230,Shitanjing,39.2342,106.3439,12.81,56,93,3.73,CN,2023-09-30 21:04:38
231,Jayapura,-2.5333,140.7,23.66,90,98,2.46,ID,2023-09-30 21:04:38
232,Lake City,30.1897,-82.6393,27.19,57,75,3.09,US,2023-09-30 21:04:38
233,Ocean City,39.2776,-74.5746,18.74,85,95,1.79,US,2023-09-30 21:04:38
234,Bom Jardim,-7.7958,-35.5872,23.06,67,37,5.11,BR,2023-09-30 21:02:33
